id,name,LABEL,value
dim_76922634,基本尺寸:尺寸描述,E54_Dimension,口径12.2、通高4.3厘米
dim_da2267f4,基本尺寸:尺寸描述,E54_Dimension,口径7、通高4.7厘米
dim_0992d52f,基本尺寸:尺寸描述,E54_Dimension,口径7.6、通高4.9厘米
dim_c2f643a1,基本尺寸:尺寸描述,E54_Dimension,口径6.2、通高7.2厘米
dim_72f43d50,基本尺寸:尺寸描述,E54_Dimension,口径8、通高4.7厘米
dim_337fe962,基本尺寸:尺寸描述,E54_Dimension,口径10.4、通高3.1厘米
dim_ab854342,基本尺寸:尺寸描述,E54_Dimension,口径10、通高2.6厘米
dim_192f39a5,基本尺寸:尺寸描述,E54_Dimension,口径5.4、通高1.6厘米
dim_09bb5611,基本尺寸:尺寸描述,E54_Dimension,口径15.6、通高6.8厘米
dim_b9f501b0,基本尺寸:尺寸描述,E54_Dimension,口径8.8、通高3.4厘米
dim_7a95602f,基本尺寸:尺寸描述,E54_Dimension,盖高4.8、通高6.7厘米
dim_ec0b25ab,基本尺寸:尺寸描述,E54_Dimension,口径8、残高2.2厘米
dim_a4778de4,基本尺寸:尺寸描述,E54_Dimension,口径10.4、通高4厘米
mat_41c005fa,夹炭褐陶,E57_Material,
dim_13357d47,基本尺寸:尺寸描述,E54_Dimension,口径21.6、通高22厘米
dim_331f6dc6,基本尺寸:尺寸描述,E54_Dimension,口径18.4、通高17.6厘米
dim_071339f3,基本尺寸:尺寸描述,E54_Dimension,口径10.4、通高18.4厘米
dim_f1000562,基本尺寸:尺寸描述,E54_Dimension,口径12.4、残高13厘米
dim_3000c698,基本尺寸:尺寸描述,E54_Dimension,口径10.8、底径5.6、通高18.4厘米
dim_82377283,基本尺寸:尺寸描述,E54_Dimension,口径11.2、残高17.6厘米
mat_12c50790,泥质灰胎红陶,E57_Material,
dim_9cd1fab6,基本尺寸:尺寸描述,E54_Dimension,口径11、底径5.2、通高17.2厘米
dim_8e4c8b9b,基本尺寸:尺寸描述,E54_Dimension,口径12.4、残高22厘米
mat_4b0c2553,泥质黑胎灰黄陶,E57_Material,
dim_0d31601c,基本尺寸:尺寸描述,E54_Dimension,口径12、残高6.8厘米
dim_c6ca52a5,基本尺寸:尺寸描述,E54_Dimension,口径12、残高8厘米
dim_8e6b2496,基本尺寸:尺寸描述,E54_Dimension,口径12、残高14厘米
dim_c47a25a5,基本尺寸:尺寸描述,E54_Dimension,口径20、残高20厘米
dim_16b4877b,基本尺寸:尺寸描述,E54_Dimension,口径32、残高7.6厘米
dim_2802ad10,基本尺寸:尺寸描述,E54_Dimension,口径24、残高5.6厘米
dim_d94e5373,基本尺寸:尺寸描述,E54_Dimension,口径27.6、残高14.4厘米
dim_5844abe6,基本尺寸:尺寸描述,E54_Dimension,口径16、残高8.4厘米
dim_2404cfe6,基本尺寸:尺寸描述,E54_Dimension,口径24、残高6厘米
dim_226feeab,基本尺寸:尺寸描述,E54_Dimension,口径18、残高6厘米
dim_39f24e76,基本尺寸:尺寸描述,E54_Dimension,口径49.6、残高12厘米
dim_71ed9d11,基本尺寸:尺寸描述,E54_Dimension,口径32、残高5.6厘米
mat_14407306,泥质橙黄陶,E57_Material,
dim_b3045313,基本尺寸:尺寸描述,E54_Dimension,口径18、残高8厘米
dim_9ff25917,基本尺寸:尺寸描述,E54_Dimension,口径19、残高4.8厘米
dim_32796ccc,基本尺寸:尺寸描述,E54_Dimension,口径23.2、残高4.4厘米
dim_3c434c3c,基本尺寸:尺寸描述,E54_Dimension,口径22、残高25.2厘米
dim_ba92c265,基本尺寸:尺寸描述,E54_Dimension,口径8.8、底径6.4、通高22.4厘米
dim_de9c73b6,基本尺寸:尺寸描述,E54_Dimension,口径9.6、残高9.2厘米
dim_741ae60c,基本尺寸:尺寸描述,E54_Dimension,口径4.6、残高5厘米
dim_a8edda5d,基本尺寸:尺寸描述,E54_Dimension,口径3.2、底径3、通高4.5厘米
dim_8201a3e0,基本尺寸:尺寸描述,E54_Dimension,口径8.8、底径4.3、通高9.3厘米
dim_45a07d55,基本尺寸:尺寸描述,E54_Dimension,口径9.6、底径4、通高10.2厘米
dim_2a009cca,基本尺寸:尺寸描述,E54_Dimension,口径8.8、通高9.6厘米
dim_dcc12a89,基本尺寸:尺寸描述,E54_Dimension,口径10.2、通高10.2厘米
dim_7c65e147,基本尺寸:尺寸描述,E54_Dimension,口径8.8、底径4、通高10.8厘米
dim_22fdee42,基本尺寸:尺寸描述,E54_Dimension,口径10、通高12厘米
dim_6be90ad7,基本尺寸:尺寸描述,E54_Dimension,口径8.4、通高13.6厘米
dim_c378ce0f,基本尺寸:尺寸描述,E54_Dimension,口径10.4、底径6、通高15.2厘米
dim_f08bd9e1,基本尺寸:尺寸描述,E54_Dimension,口径9.2、通高11.2厘米
dim_a8f8ab75,基本尺寸:尺寸描述,E54_Dimension,口径7.2、底径4.8、通高6.8厘米
dim_7e4d1e4c,基本尺寸:尺寸描述,E54_Dimension,底径4.8、残高4.4厘米
dim_0c417bfe,基本尺寸:尺寸描述,E54_Dimension,口径21.2、残高8.8厘米
dim_ffd8582c,基本尺寸:尺寸描述,E54_Dimension,口径8.8、残高12.4厘米
dim_165ee516,基本尺寸:尺寸描述,E54_Dimension,底径5.6、残高9.2厘米
mat_237fac79,泥质黄陶，红衣,E57_Material,
dim_67eef76a,基本尺寸:尺寸描述,E54_Dimension,口径8.8、底径9.6、通高18厘米
dim_92cae0ed,基本尺寸:尺寸描述,E54_Dimension,口径8.8、残高13.6厘米
dim_0ee4d930,基本尺寸:尺寸描述,E54_Dimension,口径8.4、底径8、通高20厘米
dim_533f0075,基本尺寸:尺寸描述,E54_Dimension,口径8、底径4.8、通高12厘米
dim_cf81252e,基本尺寸:尺寸描述,E54_Dimension,口径8、底径5.6、通高14.8厘米
dim_bcb5ab8e,基本尺寸:尺寸描述,E54_Dimension,口径8.8、残高16厘米
dim_2435f24c,基本尺寸:尺寸描述,E54_Dimension,口径8.8、残高12厘米
dim_3b7c255a,基本尺寸:尺寸描述,E54_Dimension,口径8.8、底径6.4、通高16厘米
dim_6032ba73,基本尺寸:尺寸描述,E54_Dimension,口径9.6、底径7.6、通高14.8厘米
dim_091ab8f9,基本尺寸:尺寸描述,E54_Dimension,残高10厘米
dim_cc0d185d,基本尺寸:尺寸描述,E54_Dimension,口径3.8、底径5.4、通高6.8厘米
type_540caf57,壶形器残片,E55_Type,
mat_6578389e,泥质黑胎红陶,E57_Material,
dim_c6d51013,基本尺寸:尺寸描述,E54_Dimension,口径11、残高5.4厘米
dim_d399c4c7,基本尺寸:尺寸描述,E54_Dimension,口径10.6厘米
dim_d501f817,基本尺寸:尺寸描述,E54_Dimension,口径8.8、底径5.2、通高6.2厘米
dim_d3e2db4e,基本尺寸:尺寸描述,E54_Dimension,口径8、底径4、通高5.6厘米
dim_faf0963c,基本尺寸:尺寸描述,E54_Dimension,口径8.8、底径4.4、通高6厘米
dim_50894304,基本尺寸:尺寸描述,E54_Dimension,口径10.4、底径5.6、通高7.2厘米
dim_8280923b,基本尺寸:尺寸描述,E54_Dimension,口径8、底径3.2、通高5.5厘米
dim_e7388b3f,基本尺寸:尺寸描述,E54_Dimension,口径10.4、底径5.5、通高8.5厘米
dim_48c043b7,基本尺寸:尺寸描述,E54_Dimension,口径4.8、底径2.8、通高5.4厘米
dim_c133d80a,基本尺寸:尺寸描述,E54_Dimension,底径5.2、残高4厘米
dim_fb532be8,基本尺寸:尺寸描述,E54_Dimension,口径6.8、底径2.4、通高5.8厘米
type_98658ce2,陶模,E55_Type,
dim_d0ec0537,基本尺寸:尺寸描述,E54_Dimension,口径11、底径3.8、通高7.5厘米
dim_5780f83e,基本尺寸:尺寸描述,E54_Dimension,口径7.2、底径2.6、通高7厘米
dim_28072fa8,基本尺寸:尺寸描述,E54_Dimension,口径8、底径2.4、通高7厘米
dim_421d3230,基本尺寸:尺寸描述,E54_Dimension,口径8.4、底径3.2、通高8厘米
dim_ce31a200,基本尺寸:尺寸描述,E54_Dimension,底径5.6、残高5.8厘米
dim_0c6eb7b9,基本尺寸:尺寸描述,E54_Dimension,口径4.7、底径3、通高5厘米
dim_ead9ccc6,基本尺寸:尺寸描述,E54_Dimension,口径9.6、底径5.6、通高10厘米
dim_52dbc5ca,基本尺寸:尺寸描述,E54_Dimension,口径5.8、底径4、通高9厘米
dim_8dcfb861,基本尺寸:尺寸描述,E54_Dimension,口径12、底径8、通高12.4厘米
dim_edb8556a,基本尺寸:尺寸描述,E54_Dimension,口径8、残高10.4厘米
dim_90bde442,基本尺寸:尺寸描述,E54_Dimension,口径8.8、底径8.4、通高12.4厘米
dim_4526f892,基本尺寸:尺寸描述,E54_Dimension,口径6、残高8厘米
dim_71a1a8a8,基本尺寸:尺寸描述,E54_Dimension,口径6.4、底径4.8、通高10厘米
dim_63f616bf,基本尺寸:尺寸描述,E54_Dimension,口径8、残高9.4厘米
dim_e750a3cd,基本尺寸:尺寸描述,E54_Dimension,残高7厘米
dim_e45d3064,基本尺寸:尺寸描述,E54_Dimension,残高6.8厘米
mat_bf6eea1a,泥质深灰陶,E57_Material,
dim_150b4d12,基本尺寸:尺寸描述,E54_Dimension,残高6厘米
dim_974b597e,基本尺寸:尺寸描述,E54_Dimension,口径7.4、底径7.6、通高12.6厘米
dim_3b8c2990,基本尺寸:尺寸描述,E54_Dimension,口径10、底径6.8、通高11.6厘米
dim_44e3cf7f,基本尺寸:尺寸描述,E54_Dimension,口径8.8、底径6.4、通高10.8厘米
dim_b2526f74,基本尺寸:尺寸描述,E54_Dimension,口径11.2、底径7.6、残高10.2厘米
dim_21d5fd5b,基本尺寸:尺寸描述,E54_Dimension,口径7.2、残高9.2厘米
dim_5bb5b0e7,基本尺寸:尺寸描述,E54_Dimension,口径8.4、底径6.4、通高10.8厘米
dim_94fa6a2d,基本尺寸:尺寸描述,E54_Dimension,口径8、残高9.6厘米
dim_a946e8e1,基本尺寸:尺寸描述,E54_Dimension,口径11.2、底径5.9、通高6.2厘米
dim_cc1cdc51,基本尺寸:尺寸描述,E54_Dimension,残高8.8厘米
type_abe6d9b1,圆圈纹,E55_Type,
dim_b7cb2984,基本尺寸:尺寸描述,E54_Dimension,口径21.4、底径8、通高10.4厘米
dim_5f74a00c,基本尺寸:尺寸描述,E54_Dimension,口径21.6、底径8.8、通高10厘米
dim_1e86917b,基本尺寸:尺寸描述,E54_Dimension,口径21.6、底径7.2、通高9.2厘米
dim_3581b1e7,基本尺寸:尺寸描述,E54_Dimension,口径19.2、底径7.2、通高9.6厘米
dim_8e53a6a3,基本尺寸:尺寸描述,E54_Dimension,口径22、底径7.6、通高10厘米
dim_adcd9256,基本尺寸:尺寸描述,E54_Dimension,口径19.2、底径7.2、通高10厘米
dim_47c16414,基本尺寸:尺寸描述,E54_Dimension,口径14、底径7.2、通高9.7厘米
dim_30dd610e,基本尺寸:尺寸描述,E54_Dimension,口径13.6、底径8、通高10.4厘米
dim_4286d897,基本尺寸:尺寸描述,E54_Dimension,残高7厘米
dim_84d45d75,基本尺寸:尺寸描述,E54_Dimension,口径14.4
dim_3f1e065a,基本尺寸:尺寸描述,E54_Dimension,口径20、底径8、通高9.2厘米
dim_a98bf955,基本尺寸:尺寸描述,E54_Dimension,口径22.8、底径7.2、通高10厘米
dim_f5fcd19e,基本尺寸:尺寸描述,E54_Dimension,口径22.4、底径10、通高10厘米
dim_044dee49,基本尺寸:尺寸描述,E54_Dimension,口径22、底径7.2、通高11厘米
dim_30acdd29,基本尺寸:尺寸描述,E54_Dimension,口径13.8、底径8.8、通高7.6厘米
dim_2c871e5d,基本尺寸:尺寸描述,E54_Dimension,口径17.6、残高7.6厘米
dim_adb67938,基本尺寸:尺寸描述,E54_Dimension,口径21.2、底径9.6、通高10.4厘米
dim_4f9af3d3,基本尺寸:尺寸描述,E54_Dimension,口径16.8、底径7.2、通高6厘米
dim_348875f4,基本尺寸:尺寸描述,E54_Dimension,口径16、底径7.6、通高8.8厘米
dim_bbd90487,基本尺寸:尺寸描述,E54_Dimension,口径18、底径9.2、通高7厘米
dim_021a9883,基本尺寸:尺寸描述,E54_Dimension,口径16、底径6.4、通高5.6厘米
dim_9049c73e,基本尺寸:尺寸描述,E54_Dimension,口径17.6、底径7.2、通高9.6厘米
dim_ec8d81c7,基本尺寸:尺寸描述,E54_Dimension,口径16.8、底径7.6、通高8.6厘米
dim_1570aac1,基本尺寸:尺寸描述,E54_Dimension,口径18.8、底径8.8、通高9.6厘米
dim_cea92759,基本尺寸:尺寸描述,E54_Dimension,口径9.5、底径3.8、通高3.1厘米
dim_68965e22,基本尺寸:尺寸描述,E54_Dimension,口径17.2、底径8、通高8.8厘米
dim_ad09e55b,基本尺寸:尺寸描述,E54_Dimension,口径19.6、残高8.7厘米
dim_d67bb876,基本尺寸:尺寸描述,E54_Dimension,口径17.6、底径8.8、通高9.6厘米
dim_b75cf277,基本尺寸:尺寸描述,E54_Dimension,口径18.4、底径8.8、通高9.6厘米
dim_dba9c547,基本尺寸:尺寸描述,E54_Dimension,口径14、底径6.2、通高10厘米
dim_d06a99e2,基本尺寸:尺寸描述,E54_Dimension,口径16.4、底径7.6、通高9.2厘米
dim_28566bd4,基本尺寸:尺寸描述,E54_Dimension,口径8、底径5.4、通高3.4厘米
type_12c94cc9,彩陶碗圈足,E55_Type,
mat_de219f38,泥质灰胎黄陶,E57_Material,
type_022fcf61,黑彩碗片,E55_Type,
dim_fbf58f3d,基本尺寸:尺寸描述,E54_Dimension,口径16、残高8厘米
dim_f29fce05,基本尺寸:尺寸描述,E54_Dimension,口径21.6、底径11.2、通高13.2厘米
dim_8a4d6f86,基本尺寸:尺寸描述,E54_Dimension,口径20.8、底径11.2、通高14.8厘米
dim_a43ab78c,基本尺寸:尺寸描述,E54_Dimension,口径20、残高12.4厘米
dim_df110f24,基本尺寸:尺寸描述,E54_Dimension,口径22.4、残高12.4厘米
dim_71eaeea7,基本尺寸:尺寸描述,E54_Dimension,口径20、底径12、通高13.2厘米
dim_cc85a101,基本尺寸:尺寸描述,E54_Dimension,口径17.2、底径9.2、通高8.8厘米
dim_ce8ea876,基本尺寸:尺寸描述,E54_Dimension,口径20.8、底径12.4、通高10厘米
dim_30158fe4,基本尺寸:尺寸描述,E54_Dimension,口径19.5、底径11.2、通高12厘米
dim_31ebe00a,基本尺寸:尺寸描述,E54_Dimension,口径26、残高11.4厘米
dim_8beb8c55,基本尺寸:尺寸描述,E54_Dimension,口径22.8、底径14、通高14厘米
type_4b0116e7,陶碗,E55_Type,
dim_1ed245c4,基本尺寸:尺寸描述,E54_Dimension,口径28、底径13.6、通高19厘米
dim_0ddc1b3f,基本尺寸:尺寸描述,E54_Dimension,口径21.6、残高14厘米
dim_756b2d9b,基本尺寸:尺寸描述,E54_Dimension,底径9.2厘米
dim_811cb90c,基本尺寸:尺寸描述,E54_Dimension,底径9.2厘米
type_6d226b1d,"镂孔, 划纹",E55_Type,
type_f614b651,"镂孔, 戳印纹",E55_Type,
type_5fc1e892,戳印纹,E55_Type,
dim_d632e6e5,基本尺寸:尺寸描述,E54_Dimension,口径16、残高61.6厘米
dim_88ecc440,基本尺寸:尺寸描述,E54_Dimension,口径14.4、残高48厘米
dim_905f0fc9,基本尺寸:尺寸描述,E54_Dimension,口径19.2、中腹径26.4、通高96.4厘米
dim_c70c0e0a,基本尺寸:尺寸描述,E54_Dimension,上口径9.6、下口径29.6、通高58.8厘米
dim_ed9a3f8d,基本尺寸:尺寸描述,E54_Dimension,上口径11.6、下口径29.6、通高70厘米
dim_211efbea,基本尺寸:尺寸描述,E54_Dimension,上口径11.2、下口径32、通高67.6厘米
dim_a5189a8c,基本尺寸:尺寸描述,E54_Dimension,上口径9.6、残高36厘米
mat_61d1f45b,泥质红黄陶,E57_Material,
dim_a34d0165,基本尺寸:尺寸描述,E54_Dimension,上口径10.4、残高14.8厘米
dim_f3cecacf,基本尺寸:尺寸描述,E54_Dimension,上口径10、残高10.8厘米
type_6812c7f7,E型筒形器,E55_Type,
dim_859cce22,基本尺寸:尺寸描述,E54_Dimension,上口径8、残高17.2厘米
type_c18772f1,不明器,E55_Type,
dim_a1676e67,基本尺寸:尺寸描述,E54_Dimension,口径12.8、残高14厘米
type_a410316f,堆塑、镂空,E55_Type,
dim_91fb16eb,基本尺寸:尺寸描述,E54_Dimension,口径36、残高5.2厘米
dim_081a45b3,基本尺寸:尺寸描述,E54_Dimension,口径20.8、残高7.2厘米
dim_a1af507f,基本尺寸:尺寸描述,E54_Dimension,口径32、残高11.2厘米
dim_4762c7a3,基本尺寸:尺寸描述,E54_Dimension,口径18、高7.2厘米
dim_f78bb2e1,基本尺寸:尺寸描述,E54_Dimension,口径17.6、底径6、高11.8厘米
dim_f857f172,基本尺寸:尺寸描述,E54_Dimension,口径25.7、残高13.6厘米
dim_504cc896,基本尺寸:尺寸描述,E54_Dimension,口径9.2、底径3、高5.4厘米
dim_2ee6bf75,基本尺寸:尺寸描述,E54_Dimension,口径8.8、底径3.2、高5厘米
dim_251ccaaf,基本尺寸:尺寸描述,E54_Dimension,口径8.5、底径3.7、高4.4厘米
dim_e9089a48,基本尺寸:尺寸描述,E54_Dimension,口径29.2、残高10厘米
dim_87ad6947,基本尺寸:尺寸描述,E54_Dimension,口径28、残高6厘米
dim_9376defd,基本尺寸:尺寸描述,E54_Dimension,口径24.4、残高3.6厘米
type_162fdc9c,陶铃,E55_Type,
dim_db864a4d,基本尺寸:尺寸描述,E54_Dimension,口径12、底径4.8、高9.2厘米
dim_ca6c17f5,基本尺寸:尺寸描述,E54_Dimension,口径8.4、底径6.2、高4.2厘米
dim_00d53c1d,基本尺寸:尺寸描述,E54_Dimension,口径24、残高8.8厘米
dim_7a6cc935,基本尺寸:尺寸描述,E54_Dimension,口径32、残高6厘米
dim_998e5740,基本尺寸:尺寸描述,E54_Dimension,口径32、残高8厘米
dim_70e0285e,基本尺寸:尺寸描述,E54_Dimension,口径22、残高6厘米
dim_b616686a,基本尺寸:尺寸描述,E54_Dimension,口径22、底径9.6、通高14厘米
dim_f559ea81,基本尺寸:尺寸描述,E54_Dimension,底径10、残高5.4厘米
dim_62f44c7c,基本尺寸:尺寸描述,E54_Dimension,口径20.5、底径10.4、通高16.8厘米
dim_c4e01904,基本尺寸:尺寸描述,E54_Dimension,口径17.2、残高4厘米
dim_b6e24451,基本尺寸:尺寸描述,E54_Dimension,口径15.2、残高7.2厘米
dim_da63b5ae,基本尺寸:尺寸描述,E54_Dimension,口径12.4、残高4.2厘米
dim_5125cdac,基本尺寸:尺寸描述,E54_Dimension,口径17.6、残高3.6厘米
dim_ead4fe52,基本尺寸:尺寸描述,E54_Dimension,口径36.8、高38.8厘米
mat_3c65454d,夹砂黑胎红陶,E57_Material,
dim_c84f9fe6,基本尺寸:尺寸描述,E54_Dimension,口径46.4、残高11.2厘米
dim_d2811482,基本尺寸:尺寸描述,E54_Dimension,口径29、底径10.4厘米
dim_f75862bb,基本尺寸:尺寸描述,E54_Dimension,口径44、残高8厘米
mat_7ebd37af,夹砂黑红陶,E57_Material,
dim_1f9e5153,基本尺寸:尺寸描述,E54_Dimension,口径40、残高4厘米
dim_124cfd91,基本尺寸:尺寸描述,E54_Dimension,口径44、残高5.4厘米
dim_c4721c5b,基本尺寸:尺寸描述,E54_Dimension,口径43.2、残高16厘米
dim_1e4b5942,基本尺寸:尺寸描述,E54_Dimension,口径54.4、残高12厘米
dim_ff86c279,基本尺寸:尺寸描述,E54_Dimension,上口径1.4、下口径3、高1.2厘米
dim_c8c366c5,基本尺寸:尺寸描述,E54_Dimension,下口径12、残高8厘米
dim_38f6df20,基本尺寸:尺寸描述,E54_Dimension,直径4.2、厚0.55厘米
dim_66d22dd2,基本尺寸:尺寸描述,E54_Dimension,直径3.4、厚0.5厘米
dim_e8bb4ca0,基本尺寸:尺寸描述,E54_Dimension,直径3.6、厚0.6～0.8厘米
dim_b5ea0284,基本尺寸:尺寸描述,E54_Dimension,直径3.6、厚0.8厘米
type_cd1eb5ab,施黑点及条带纹红彩,E55_Type,
dim_9cedc853,基本尺寸:尺寸描述,E54_Dimension,直径2.8、厚0.8～0.9厘米
type_b5074160,饰弧线及条带纹红黑彩,E55_Type,
dim_41d11025,基本尺寸:尺寸描述,E54_Dimension,直径2.5、厚0.6厘米
dim_c8a8117a,基本尺寸:尺寸描述,E54_Dimension,直径3.9、厚0.7厘米
type_31ebb3d4,饰条带纹及半圆形红彩,E55_Type,
dim_8dae5f62,基本尺寸:尺寸描述,E54_Dimension,直径4、厚0.5厘米
type_ccb10662,一面饰条带纹红彩,E55_Type,
dim_30e5e011,基本尺寸:尺寸描述,E54_Dimension,直径3.5、厚0.7厘米
dim_e39bff1c,基本尺寸:尺寸描述,E54_Dimension,直径4、厚0.4～0.5厘米
type_3af3a24a,饰条带形及扇形红彩,E55_Type,
dim_f105ce37,基本尺寸:尺寸描述,E54_Dimension,直径3.8、厚0.6～0.7厘米
dim_14474541,基本尺寸:尺寸描述,E54_Dimension,直径4、厚1厘米
dim_74d75b23,基本尺寸:尺寸描述,E54_Dimension,直径4.6、厚1.4厘米
dim_239414ce,基本尺寸:尺寸描述,E54_Dimension,直径3.8、厚1.1厘米
type_0c1372a1,边饰戳印圆点纹,E55_Type,
dim_a6c6b4b5,基本尺寸:尺寸描述,E54_Dimension,直径4.7、厚1.3厘米
dim_7c462a7d,基本尺寸:尺寸描述,E54_Dimension,直径5.2、厚0.9厘米
dim_abd3e666,基本尺寸:尺寸描述,E54_Dimension,直径4、厚0.4~0.7厘米
dim_3390779c,基本尺寸:尺寸描述,E54_Dimension,直径4、最厚1.5厘米
dim_e0ba57a6,基本尺寸:尺寸描述,E54_Dimension,直径4.6、最厚1.6厘米
dim_06460e59,基本尺寸:尺寸描述,E54_Dimension,直径3.7、厚0.6厘米
dim_a0a33e80,基本尺寸:尺寸描述,E54_Dimension,直径3.4、厚0.7厘米
dim_0d482361,基本尺寸:尺寸描述,E54_Dimension,直径3.6、厚0.9厘米
dim_0a565afb,基本尺寸:尺寸描述,E54_Dimension,直径3.8、厚0.5厘米
dim_41d8f96a,基本尺寸:尺寸描述,E54_Dimension,直径5.6厘米
dim_18b9c6b2,基本尺寸:尺寸描述,E54_Dimension,直径5.2、胎厚0.4厘米
dim_f9b0006e,基本尺寸:尺寸描述,E54_Dimension,直径5.6、胎厚0.4厘米
dim_f9032bea,基本尺寸:尺寸描述,E54_Dimension,直径0.4厘米
type_95f5f920,陶祖,E55_Type,
dim_0664679a,基本尺寸:尺寸描述,E54_Dimension,长4.9厘米
type_fab637cb,陶舟形器,E55_Type,
dim_05ab1be3,基本尺寸:尺寸描述,E54_Dimension,长15、通高5.8厘米
type_731a97c5,舟形器,E55_Type,
dim_eba774c6,基本尺寸:尺寸描述,E54_Dimension,通高3.4厘米
type_ca6b249d,陶锤形器,E55_Type,
dim_4bc8c1c2,基本尺寸:尺寸描述,E54_Dimension,通高13.6厘米
type_c9a7936e,G型 I式,E55_Type,
dim_89761292,基本尺寸:尺寸描述,E54_Dimension,口径6.8、底径3、高5厘米
dim_72a94a91,基本尺寸:尺寸描述,E54_Dimension,口径6、底径3.2、高5.2厘米
dim_0107335b,基本尺寸:尺寸描述,E54_Dimension,口径10.4、底径4、高6.2厘米
