ID,task_id,site_id,period_id,structure_id,文物编号,器型,subtype_level1,subtype_level2,subtype_level3,basic_shape,原始出土地点,出土区域,出土单位,出土层位,出土墓葬,陶土类型,纯洁度,细腻度,掺杂物,颜色,硬度,烧成温度,器型特征,器物组合,尺寸描述,量度信息,高度(cm),口径(cm),厚度(cm),功能,成型工艺,修整技术,surface_treatment,装饰手法,纹饰类型,制作活动,制作者,制作年代,制作地点,excavation_activity,保存状况,完整程度,有图片,main_image_id,source_text_blocks,raw_attributes,cidoc_attributes,extraction_confidence,created_at,updated_at
1696,task_20251202_045511_4034,4,,,G2②:111,C型,,,,,G2②:111,卞家山,G2,②层,M66,夹砂灰胎黑皮陶,,,砂,灰胎黑皮陶,,,"扁球腹, 一侧有前倾的管状流, 流后与器背之间有宽带状弧形把手, 底部的三个圆锥足呈等腰三角形分布 | 扁球腹, 一侧有前倾的管状流, 流后与器背之间有宽带状弧形把手, 外贴细泥条编织的辫子形纹饰, 底部的三个圆锥足均外张, 呈等腰三角形分布",,高 19.5 厘米,,19.5,,,,,,,堆塑,细泥条编织的辫子形纹饰,,,,,,,,0,,[56],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""卞家山"", ""subtype"": ""C型"", ""image_references"": ""['图9-44，2', '彩版二〇四，5'] | ['图 9-44, 2', '彩版二〇四, 5']"", ""dimensions"": ""高 19.5 厘米"", ""height"": 19.5, ""location_unit"": null, ""excavation_location"": ""G2②:111"", ""decoration_method"": ""堆塑"", ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""夹砂灰胎黑皮陶"", ""ex_unit"": ""G2"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": ""细泥条编织的辫子形纹饰"", ""artifact_code"": ""G2②:111"", ""ex_layer"": ""②层"", ""function"": null, ""clay_fineness"": null, ""color"": ""灰胎黑皮陶"", ""vessel_combination"": null, ""shape_features"": ""扁球腹, 一侧有前倾的管状流, 流后与器背之间有宽带状弧形把手, 底部的三个圆锥足呈等腰三角形分布 | 扁球腹, 一侧有前倾的管状流, 流后与器背之间有宽带状弧形把手, 外贴细泥条编织的辫子形纹饰, 底部的三个圆锥足均外张, 呈等腰三角形分布"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": null, ""thickness"": null, ""mixed_materials"": ""砂""}",{},0.8,2025-12-02 00:42:37,2025-12-02 00:42:37
1697,task_20251202_045511_4034,4,,,G1②:287,A型,,,,,G1②,卞家山,G1,②层,M66,泥质灰胎黑皮陶,,,,灰胎黑皮陶,,,"子母口, 外沿设等距的三个横穿小鼻, 深弧腹, 腹外饰五道凸棱, 底近平, 矮圈足外撇",,口径 15、高 10.6、圈足径 13.6 厘米,,10.6,15.0,,,,,,,凸棱,,,,,,,,0,,[56],"{""artifact_code"": ""G1②:287"", ""subtype"": ""A型"", ""clay_type"": ""泥质灰胎黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": ""灰胎黑皮陶"", ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""子母口, 外沿设等距的三个横穿小鼻, 深弧腹, 腹外饰五道凸棱, 底近平, 矮圈足外撇"", ""vessel_combination"": null, ""dimensions"": ""口径 15、高 10.6、圈足径 13.6 厘米"", ""height"": 10.6, ""diameter"": 15, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": ""凸棱"", ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""G1②"", ""ex_region"": ""卞家山"", ""ex_unit"": ""G1"", ""ex_layer"": ""②层"", ""location_unit"": null, ""image_references"": [""图 9-45, 1"", ""彩版二〇五, 1""]}",{},0.8,2025-12-02 00:42:37,2025-12-02 00:42:37
1698,task_20251202_045511_4034,4,,,T4⑫:91,A型,,,,,T4⑫,卞家山,T4,⑫层,M66,泥质灰胎黑皮陶,,,,灰胎黑皮陶,,,"子母口, 斜弧腹, 上部略收, 圈足外卷, 腹下部饰六道不规整的凹旋纹",,口径 15.5、高 13.3、圈足径 12 厘米,,13.3,15.5,,,,,,,凹旋纹,,,,,,,,0,,[56],"{""artifact_code"": ""T4⑫:91"", ""subtype"": ""A型"", ""clay_type"": ""泥质灰胎黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": ""灰胎黑皮陶"", ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""子母口, 斜弧腹, 上部略收, 圈足外卷, 腹下部饰六道不规整的凹旋纹"", ""vessel_combination"": null, ""dimensions"": ""口径 15.5、高 13.3、圈足径 12 厘米"", ""height"": 13.3, ""diameter"": 15.5, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": ""凹旋纹"", ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""T4⑫"", ""ex_region"": ""卞家山"", ""ex_unit"": ""T4"", ""ex_layer"": ""⑫层"", ""location_unit"": null, ""image_references"": [""图 9-45, 2"", ""彩版二〇五, 2""]}",{},0.8,2025-12-02 00:42:37,2025-12-02 00:42:37
1699,task_20251202_045511_4034,4,,,G1②:288,A型,,,,,G1②,卞家山,G1,②层,M66,泥质灰褐胎黑皮陶,,,,灰褐胎黑皮陶,,,"子母口, 圆唇, 斜直腹, 腹外下部饰七道凹旋纹, 浅圜底, 圈足残缺",,口径13.5、残高11厘米,,11.0,13.5,,,,,,,凹旋纹,,,,,,,,0,,[56],"{""artifact_code"": ""G1②:288"", ""subtype"": ""A型"", ""clay_type"": ""泥质灰褐胎黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": ""灰褐胎黑皮陶"", ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""子母口, 圆唇, 斜直腹, 腹外下部饰七道凹旋纹, 浅圜底, 圈足残缺"", ""vessel_combination"": null, ""dimensions"": ""口径13.5、残高11厘米"", ""height"": 11, ""diameter"": 13.5, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": ""凹旋纹"", ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""G1②"", ""ex_region"": ""卞家山"", ""ex_unit"": ""G1"", ""ex_layer"": ""②层"", ""location_unit"": null, ""image_references"": [""图 9-45, 3"", ""彩版二〇五, 3""]}",{},0.8,2025-12-02 00:42:37,2025-12-02 00:42:37
1700,task_20251202_045511_4034,4,,,T3①F:108,A型,,,,,T3①F,卞家山,T3,①层,M66,泥质灰胎黑皮陶,,,,灰胎黑皮陶,,,"直口, 窄折沿, 深弧腹, 腹外饰九道凹旋纹, 圈足粗矮",,口径19.4、高5.3、圈足径14.6厘米,,5.3,19.4,,,,,,,凹旋纹,,,,,,,,0,,[56],"{""artifact_code"": ""T3①F:108"", ""subtype"": ""A型"", ""clay_type"": ""泥质灰胎黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": ""灰胎黑皮陶"", ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""直口, 窄折沿, 深弧腹, 腹外饰九道凹旋纹, 圈足粗矮"", ""vessel_combination"": null, ""dimensions"": ""口径19.4、高5.3、圈足径14.6厘米"", ""height"": 5.3, ""diameter"": 19.4, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": ""凹旋纹"", ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""T3①F"", ""ex_region"": ""卞家山"", ""ex_unit"": ""T3"", ""ex_layer"": ""①层"", ""location_unit"": null, ""image_references"": [""图 9-45, 5"", ""彩版二〇五, 5""]}",{},0.8,2025-12-02 00:42:37,2025-12-02 00:42:37
1701,task_20251202_045511_4034,4,,,G1②:84,B型,,,,,G1②,卞家山,G1,②层,M66,泥质褐胎黑皮陶,,,,褐胎黑皮陶,,,"方唇, 口内饰一周细弦纹, 口外附有等距的三个横穿小耳, 耸肩, 斜弧腹, 腹部饰五道粗凸弦纹, 圈足缺失",,口径23、残高14厘米,,14.0,23.0,,,,,,,"细弦纹, 粗凸弦纹",,,,,,,,0,,[56],"{""artifact_code"": ""G1②:84"", ""subtype"": ""B型"", ""clay_type"": ""泥质褐胎黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": ""褐胎黑皮陶"", ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""方唇, 口内饰一周细弦纹, 口外附有等距的三个横穿小耳, 耸肩, 斜弧腹, 腹部饰五道粗凸弦纹, 圈足缺失"", ""vessel_combination"": null, ""dimensions"": ""口径23、残高14厘米"", ""height"": 14, ""diameter"": 23, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": ""细弦纹, 粗凸弦纹"", ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""G1②"", ""ex_region"": ""卞家山"", ""ex_unit"": ""G1"", ""ex_layer"": ""②层"", ""location_unit"": null, ""image_references"": [""图 9-46, 1"", ""彩版二〇六, 1""]}",{},0.8,2025-12-02 00:42:37,2025-12-02 00:42:37
1702,task_20251202_045511_4034,4,,,G2②:109,B型,,,,,G2②,卞家山,G2,②层,M66,泥质灰胎黑皮陶,,,,灰胎黑皮陶,,,"平折沿尖唇, 略束颈, 斜弧腹, 圈足外撇",,口径21、高13.2、圈足径16.4厘米,,13.2,21.0,,,,,,,,,,,,,,,0,,[56],"{""artifact_code"": ""G2②:109"", ""subtype"": ""B型"", ""clay_type"": ""泥质灰胎黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": ""灰胎黑皮陶"", ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""平折沿尖唇, 略束颈, 斜弧腹, 圈足外撇"", ""vessel_combination"": null, ""dimensions"": ""口径21、高13.2、圈足径16.4厘米"", ""height"": 13.2, ""diameter"": 21, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""G2②"", ""ex_region"": ""卞家山"", ""ex_unit"": ""G2"", ""ex_layer"": ""②层"", ""location_unit"": null, ""image_references"": [""图 9-46, 3"", ""彩版二〇六, 3""]}",{},0.8,2025-12-02 00:42:37,2025-12-02 00:42:37
1703,task_20251202_045511_4034,4,,,G2②:284,B型,,,,,G2②,卞家山,G2,②层,M66,泥质灰胎黑皮陶,,,,灰胎黑皮陶,,,"口残, 束颈, 扁鼓腹, 圈足外撇, 上部饰两道凸弦纹, 旋纹下方有 5 个扁圆形镂孔",,残高 14、圈足径 15.7 厘米,,14.0,,,,,,,,"凸弦纹, 扁圆形镂孔",,,,,,,,0,,[56],"{""artifact_code"": ""G2②:284"", ""subtype"": ""B型"", ""clay_type"": ""泥质灰胎黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": ""灰胎黑皮陶"", ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""口残, 束颈, 扁鼓腹, 圈足外撇, 上部饰两道凸弦纹, 旋纹下方有 5 个扁圆形镂孔"", ""vessel_combination"": null, ""dimensions"": ""残高 14、圈足径 15.7 厘米"", ""height"": 14, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": ""凸弦纹, 扁圆形镂孔"", ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""G2②"", ""ex_region"": ""卞家山"", ""ex_unit"": ""G2"", ""ex_layer"": ""②层"", ""location_unit"": null, ""image_references"": [""图 9-46, 5"", ""彩版二〇六, 5""]}",{},0.8,2025-12-02 00:42:37,2025-12-02 00:42:37
1704,task_20251202_045511_4034,4,,,T4⑫:65,B型,,,,,T4⑫:65,卞家山,T4,⑫层,M66,泥质灰胎黑皮陶,,,,灰胎黑皮陶,,,"直口微敞, 耸肩, 扁鼓腹, 矮圈足外撇",,口径12.5、高7.4、圈足径9.5厘米,,7.4,12.5,,,,,,,,,,,,,,,0,,[56],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""卞家山"", ""subtype"": ""B型"", ""image_references"": ""['图 9-46, 8', '彩版二〇七, 3'] | ['图9-46，8', '彩版二〇七，3']"", ""dimensions"": ""口径12.5、高7.4、圈足径9.5厘米"", ""height"": 7.4, ""location_unit"": ""T4"", ""excavation_location"": ""T4⑫:65"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""泥质灰胎黑皮陶"", ""ex_unit"": ""T4"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": null, ""artifact_code"": ""T4⑫:65"", ""ex_layer"": ""⑫层"", ""function"": null, ""clay_fineness"": null, ""color"": ""灰胎黑皮陶"", ""vessel_combination"": null, ""shape_features"": ""直口微敞, 耸肩, 扁鼓腹, 矮圈足外撇"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": 12.5, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 00:42:37,2025-12-02 00:42:37
1705,task_20251202_045511_4034,4,,,台I③:31,B型,,,,,台I③:31,卞家山,台I,③层,M66,泥质灰胎黑皮陶,,,,灰胎黑皮陶,,,"口残, 束颈, 扁鼓腹, 圈足外撇, 饰一道凹旋纹和4个扁方镂孔 | 口残, 束颈, 扁鼓腹, 圈足外撇",,残高8.5、圈足径12.5厘米,,8.5,,,,,,,,凹旋纹和4个扁方镂孔,,,,,,,,0,,[56],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""卞家山"", ""subtype"": ""B型"", ""image_references"": ""[] | ['图9-46，9', '彩版二〇七，4']"", ""dimensions"": ""残高8.5、圈足径12.5厘米"", ""height"": 8.5, ""location_unit"": ""台I"", ""excavation_location"": ""台I③:31"", ""decoration_method"": null, ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""泥质灰胎黑皮陶"", ""ex_unit"": ""台I"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": ""凹旋纹和4个扁方镂孔"", ""artifact_code"": ""台I③:31"", ""ex_layer"": ""③层"", ""function"": null, ""clay_fineness"": null, ""color"": ""灰胎黑皮陶"", ""vessel_combination"": null, ""shape_features"": ""口残, 束颈, 扁鼓腹, 圈足外撇, 饰一道凹旋纹和4个扁方镂孔 | 口残, 束颈, 扁鼓腹, 圈足外撇"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": null, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 00:42:37,2025-12-02 00:42:37
1706,task_20251202_045511_4034,4,,,G1②:240,簋,,,,,G1②:240,卞家山,G1,②层,M66,夹砂灰陶,,,,灰陶,,,"直敞口, 斜尖厚唇, 微束颈, 斜弧腹, 浅圜底, 小圈足",,口径22、高16.7、圈足径12.5厘米,,16.7,22.0,,,,拍印,,拍印,斜向篮纹,,,,,,,,0,,[56],"{""artifact_code"": ""G1②:240"", ""subtype"": ""簋"", ""clay_type"": ""夹砂灰陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": ""灰陶"", ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""直敞口, 斜尖厚唇, 微束颈, 斜弧腹, 浅圜底, 小圈足"", ""vessel_combination"": null, ""dimensions"": ""口径22、高16.7、圈足径12.5厘米"", ""height"": 16.7, ""diameter"": 22, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": ""拍印"", ""surface_treatment"": null, ""decoration_method"": ""拍印"", ""decoration_type"": ""斜向篮纹"", ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""G1②:240"", ""ex_region"": ""卞家山"", ""ex_unit"": ""G1"", ""ex_layer"": ""②层"", ""location_unit"": ""G1"", ""image_references"": [""图9-45，8"", ""彩版二〇八，2""]}",{},0.8,2025-12-02 00:42:37,2025-12-02 00:42:37
1707,task_20251202_045511_4034,4,,,台I②:24,簋,,,,,台I②:24,卞家山,台I,②层,M66,泥质褐胎黑皮陶,,,,黑皮陶,,,"卷沿圆唇, 浅弧腹, 平底, 圈足外撇",,口径7.7、高4、圈足径5.3厘米,,4.0,7.7,,,,,,,,,,,,,,,0,,[56],"{""artifact_code"": ""台I②:24"", ""subtype"": ""簋"", ""clay_type"": ""泥质褐胎黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": ""黑皮陶"", ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""卷沿圆唇, 浅弧腹, 平底, 圈足外撇"", ""vessel_combination"": null, ""dimensions"": ""口径7.7、高4、圈足径5.3厘米"", ""height"": 4, ""diameter"": 7.7, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""台I②:24"", ""ex_region"": ""卞家山"", ""ex_unit"": ""台I"", ""ex_layer"": ""②层"", ""location_unit"": ""台I"", ""image_references"": [""图9-46，10"", ""彩版二〇七，5""]}",{},0.8,2025-12-02 00:42:38,2025-12-02 00:42:38
1708,task_20251202_045511_4034,4,,,G1②:61,簋,,,,,G1②:61,卞家山,G1,②层,M66,夹砂灰褐陶,,,,灰褐陶,,,"卷沿尖唇, 筒形深腹, 平底, 圈足外撇",,口径18、高15.3、圈足径13.3厘米,,15.3,18.0,,,,,,,,,,,,,,,0,,[56],"{""artifact_code"": ""G1②:61"", ""subtype"": ""簋"", ""clay_type"": ""夹砂灰褐陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": ""灰褐陶"", ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""卷沿尖唇, 筒形深腹, 平底, 圈足外撇"", ""vessel_combination"": null, ""dimensions"": ""口径18、高15.3、圈足径13.3厘米"", ""height"": 15.3, ""diameter"": 18, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""G1②:61"", ""ex_region"": ""卞家山"", ""ex_unit"": ""G1"", ""ex_layer"": ""②层"", ""location_unit"": ""G1"", ""image_references"": [""图9-45，6"", ""彩版二○八，1""]}",{},0.8,2025-12-02 00:42:38,2025-12-02 00:42:38
1709,task_20251202_045511_4034,4,,,G1②:43,簋,,,,,G1②:43,卞家山遗址,G1,②层,M66,夹砂灰陶,,,,灰陶,,,"口残, 斜弧腹, 喇叭形圈足 | 高柄，近直口，折腹，把上饰有凸弦纹、凹旋纹或竹节形凸棱",,残高12.5、圈足径10厘米,,12.5,,,,,,,刻划,变形网纹或变形网纹加鸟首蛇身纹,,,,,,,,0,,[56],"{""clay_purity"": null, ""production_location"": null, ""firing_temperature"": null, ""ex_region"": ""卞家山遗址"", ""subtype"": ""簋"", ""image_references"": ""['图9-45, 7', '彩版二○八, 3'] | ['图9-120，3'] | []"", ""dimensions"": ""残高12.5、圈足径10厘米"", ""height"": 12.5, ""location_unit"": ""G1"", ""excavation_location"": ""G1②:43"", ""decoration_method"": ""刻划"", ""production_date"": null, ""surface_treatment"": null, ""clay_type"": ""夹砂灰陶"", ""ex_unit"": ""G1"", ""forming_technique"": null, ""finishing_technique"": null, ""decoration_type"": ""变形网纹或变形网纹加鸟首蛇身纹"", ""artifact_code"": ""G1②:43"", ""ex_layer"": ""②层"", ""function"": null, ""clay_fineness"": null, ""color"": ""灰陶"", ""vessel_combination"": null, ""shape_features"": ""口残, 斜弧腹, 喇叭形圈足 | 高柄，近直口，折腹，把上饰有凸弦纹、凹旋纹或竹节形凸棱"", ""hardness"": null, ""production_activity"": null, ""maker"": null, ""diameter"": null, ""thickness"": null, ""mixed_materials"": null}",{},0.8,2025-12-02 00:42:38,2025-12-02 00:42:38
